,work_year,experience_level,job_title,remote_ratio,company_size,company_region,adj_salary_usd,remote_ratio_str
949,2023,SE,Data Analyst,0,M,Americas,81429.0,0
950,2023,SE,Data Engineer,0,M,Americas,159524.0,0
951,2023,SE,Data Engineer,0,M,Americas,101429.0,0
952,2023,SE,Data Engineer,0,M,Americas,156000.0,0
953,2023,SE,Data Engineer,0,M,Americas,120000.0,0
954,2023,MI,others,0,M,Americas,147619.0,0
955,2023,MI,others,0,M,Americas,133333.0,0
956,2023,SE,others,0,M,Americas,238095.0,0
957,2023,SE,others,0,M,Americas,190476.0,0
958,2023,SE,Data Scientist,0,M,Americas,247619.0,0
959,2023,SE,Data Scientist,0,M,Americas,177143.0,0
960,2023,SE,Data Engineer,100,M,Americas,152381.0,100
961,2023,SE,Data Engineer,100,M,Americas,123810.0,100
962,2023,SE,others,0,M,Americas,190476.0,0
963,2023,SE,others,0,M,Americas,142857.0,0
964,2023,SE,Data Scientist,0,M,Europe,45990.0,0
965,2023,SE,Data Scientist,0,M,Europe,36791.0,0
966,2023,SE,Data Scientist,0,M,Americas,142857.0,0
967,2023,SE,Data Scientist,0,M,Americas,114286.0,0
968,2023,EN,Data Analyst,50,M,Asia,28571.0,50
969,2023,MI,others,0,M,Americas,176190.0,0
970,2023,MI,others,0,M,Americas,119048.0,0
971,2022,EN,Data Analyst,100,S,Americas,32225.0,100
972,2022,MI,others,100,M,Americas,8722.0,100
973,2023,SE,others,100,L,Europe,71539.0,100
974,2022,EX,others,0,L,Europe,99531.0,0
975,2023,SE,Data Analyst,100,M,Americas,166667.0,100
976,2023,SE,Data Analyst,100,M,Americas,123810.0,100
977,2023,SE,Data Analyst,100,M,Americas,116190.0,100
978,2023,SE,Data Analyst,100,M,Americas,89333.0,100
979,2023,SE,others,100,M,Americas,142857.0,100
980,2023,SE,others,100,M,Americas,85714.0,100
981,2023,SE,Data Analyst,100,M,Americas,157143.0,100
982,2023,SE,Data Analyst,100,M,Americas,106667.0,100
983,2023,EN,others,0,M,Americas,209524.0,0
984,2023,SE,others,100,M,Europe,68473.0,100
985,2023,EN,others,0,M,Europe,61319.0,0
986,2023,SE,Machine Learning Engineer,0,M,Americas,194762.0,0
987,2023,SE,Machine Learning Engineer,0,M,Americas,135429.0,0
988,2023,SE,Data Analyst,100,S,Asia,15053.0,100
989,2023,MI,Machine Learning Engineer,0,M,Americas,190476.0,0
990,2023,MI,Machine Learning Engineer,0,M,Americas,166667.0,0
991,2023,SE,Data Engineer,0,M,Americas,177048.0,0
992,2023,SE,Data Engineer,0,M,Americas,123143.0,0
993,2023,SE,Data Analyst,0,M,Americas,177048.0,0
994,2023,SE,Data Analyst,0,M,Americas,115905.0,0
995,2023,SE,Machine Learning Engineer,0,M,Americas,194762.0,0
996,2023,SE,Machine Learning Engineer,0,M,Americas,135429.0,0
997,2023,MI,Data Scientist,50,L,Europe,38095.0,50
998,2023,SE,others,50,M,Asia,28050.0,50
999,2023,SE,Data Analyst,0,M,Americas,171600.0,0
1000,2023,SE,Data Analyst,0,M,Americas,100971.0,0
1001,2023,SE,Data Scientist,100,M,Americas,129524.0,100
1002,2023,SE,Data Scientist,100,M,Americas,99048.0,100
1003,2023,SE,Data Analyst,0,M,Americas,119048.0,0
1004,2023,SE,Data Analyst,0,M,Americas,104762.0,0
1005,2023,SE,Machine Learning Engineer,0,M,Americas,146095.0,0
1006,2023,SE,Machine Learning Engineer,0,M,Americas,116857.0,0
1007,2023,EX,Data Engineer,100,M,Americas,295238.0,100
1008,2023,EX,Data Engineer,100,M,Americas,227619.0,100
1009,2023,SE,Data Analyst,0,M,Americas,145124.0,0
1010,2023,SE,Data Analyst,0,M,Americas,116099.0,0
1011,2023,SE,Data Scientist,0,M,Americas,177048.0,0
1012,2023,SE,Data Scientist,0,M,Americas,123143.0,0
1013,2023,SE,Machine Learning Engineer,0,M,Americas,235714.0,0
1014,2023,SE,Machine Learning Engineer,0,M,Americas,164000.0,0
1015,2023,SE,others,0,M,Americas,160381.0,0
1016,2023,SE,others,0,M,Americas,100190.0,0
1017,2023,SE,Machine Learning Engineer,0,M,Americas,122171.0,0
1018,2023,SE,Machine Learning Engineer,0,M,Americas,101810.0,0
1019,2022,SE,others,100,L,Americas,180282.0,100
1020,2023,MI,Data Engineer,0,M,Americas,133333.0,0
1021,2023,MI,Data Engineer,0,M,Americas,95238.0,0
1022,2023,SE,others,100,S,Europe,102199.0,100
1023,2023,SE,others,100,S,Europe,81759.0,100
1024,2023,SE,Machine Learning Engineer,0,M,Europe,261905.0,0
1025,2023,SE,Machine Learning Engineer,0,M,Europe,165714.0,0
1026,2023,SE,Data Engineer,0,M,Americas,132857.0,0
1027,2023,SE,Data Engineer,0,M,Americas,104190.0,0
1028,2023,SE,Machine Learning Engineer,0,M,Americas,132857.0,0
1029,2023,SE,Machine Learning Engineer,0,M,Americas,104190.0,0
1030,2023,SE,Data Analyst,100,M,Americas,162381.0,100
1031,2023,SE,Data Analyst,100,M,Americas,80952.0,100
1032,2023,SE,others,0,M,Europe,69472.0,0
1033,2023,SE,others,0,M,Europe,51776.0,0
1034,2023,EX,others,0,M,Europe,152655.0,0
1035,2023,EX,others,0,M,Europe,121397.0,0
1036,2023,SE,Data Engineer,0,M,Americas,76190.0,0
1037,2023,SE,Data Engineer,0,M,Americas,61905.0,0
1038,2023,SE,Data Engineer,0,M,Americas,118800.0,0
1039,2023,SE,Data Engineer,0,M,Americas,62370.0,0
1040,2023,SE,others,0,M,Americas,68762.0,0
1041,2023,SE,others,0,M,Americas,61886.0,0
1042,2023,SE,Data Engineer,0,M,Americas,146286.0,0
1043,2023,SE,Data Engineer,0,M,Americas,101714.0,0
1044,2023,SE,Data Analyst,100,M,Americas,171405.0,100
1045,2023,SE,Data Analyst,100,M,Americas,82349.0,100
1046,2023,SE,Data Engineer,0,M,Americas,114286.0,0
1047,2023,SE,Data Engineer,0,M,Americas,85714.0,0
1048,2023,MI,others,0,M,Europe,48609.0,0
1049,2023,MI,others,0,M,Europe,40508.0,0
1050,2023,SE,Data Scientist,0,M,Americas,141977.0,0
1051,2023,SE,Data Scientist,0,M,Americas,78443.0,0
1052,2023,SE,Data Analyst,0,M,Americas,160952.0,0
1053,2023,SE,Data Analyst,0,M,Americas,105333.0,0
1054,2023,SE,others,0,M,Americas,166667.0,0
1055,2023,SE,others,0,M,Americas,114286.0,0
1056,2023,SE,Data Analyst,0,M,Americas,219048.0,0
1057,2023,SE,Data Analyst,0,M,Americas,171429.0,0
1058,2023,SE,Data Analyst,0,M,Americas,146286.0,0
1059,2023,SE,Data Analyst,0,M,Americas,101714.0,0
1060,2023,SE,others,0,M,Americas,133333.0,0
1061,2023,SE,others,0,M,Americas,114286.0,0
1062,2023,SE,others,0,M,Americas,196114.0,0
1063,2023,SE,others,0,M,Americas,163429.0,0
1064,2023,SE,Data Analyst,100,M,Americas,157143.0,100
1065,2023,SE,Data Analyst,100,M,Americas,119048.0,100
1066,2023,SE,Data Engineer,0,M,Americas,252381.0,0
1067,2023,SE,Data Engineer,0,M,Americas,176190.0,0
1068,2023,MI,others,0,M,Americas,123810.0,0
1069,2022,EN,Data Scientist,100,M,Americas,157746.0,100
1070,2023,MI,others,50,L,Europe,36791.0,50
1071,2023,SE,Data Analyst,0,M,Americas,90476.0,0
1072,2023,SE,Data Analyst,0,M,Americas,81429.0,0
1073,2023,SE,Data Scientist,0,M,Americas,140095.0,0
1074,2023,SE,Data Scientist,0,M,Americas,86381.0,0
1075,2023,SE,Data Engineer,0,M,Americas,159600.0,0
1076,2023,SE,Data Engineer,0,M,Americas,83790.0,0
1077,2023,SE,Data Engineer,100,M,Americas,192381.0,100
1078,2023,SE,Data Engineer,100,M,Americas,128571.0,100
1079,2023,SE,Data Engineer,0,M,Americas,156000.0,0
1080,2023,SE,Data Engineer,0,M,Americas,120000.0,0
1081,2023,SE,Machine Learning Engineer,0,M,Americas,156000.0,0
1082,2023,SE,Machine Learning Engineer,0,M,Americas,120000.0,0
1083,2023,SE,Data Engineer,100,M,Americas,99048.0,100
1084,2023,SE,Data Engineer,100,M,Americas,61905.0,100
1085,2023,SE,others,0,M,Americas,219048.0,0
1086,2023,SE,others,0,M,Americas,140952.0,0
1087,2023,SE,Machine Learning Engineer,100,M,Americas,256190.0,100
1088,2023,SE,Machine Learning Engineer,100,M,Americas,150476.0,100
1089,2023,SE,Analytics Engineer,0,M,Americas,187619.0,0
1090,2023,SE,Analytics Engineer,0,M,Americas,100952.0,0
1091,2023,MI,others,100,M,Americas,142857.0,100
1092,2023,MI,others,100,M,Americas,95238.0,100
1093,2023,SE,Data Engineer,100,M,Americas,276190.0,100
1094,2023,SE,Data Engineer,100,M,Americas,200000.0,100
1095,2023,SE,Data Engineer,0,M,Americas,182857.0,0
1096,2023,SE,Data Engineer,0,M,Americas,164571.0,0
1097,2023,SE,Data Scientist,0,M,Americas,285943.0,0
1098,2023,SE,Data Scientist,0,M,Americas,190629.0,0
1099,2023,SE,Data Scientist,0,M,Americas,285943.0,0
1100,2023,SE,Data Scientist,0,M,Americas,190629.0,0
1101,2023,SE,Analytics Engineer,0,M,Americas,166667.0,0
1102,2023,SE,Analytics Engineer,0,M,Americas,133333.0,0
1103,2023,SE,others,0,M,Americas,160952.0,0
1104,2023,SE,others,0,M,Americas,95238.0,0
1105,2023,SE,Data Scientist,0,M,Americas,352381.0,0
1106,2023,SE,Data Scientist,0,M,Americas,233333.0,0
1107,2023,MI,Data Engineer,100,L,Europe,109950.0,100
1108,2023,SE,Data Analyst,100,S,Americas,104762.0,100
1109,2023,SE,Data Analyst,100,S,Americas,76190.0,100
1110,2023,EN,Data Analyst,0,M,Americas,52381.0,0
1111,2023,EN,Data Analyst,0,M,Americas,45714.0,0
1112,2023,SE,Data Analyst,0,M,Americas,90476.0,0
1113,2023,SE,Data Analyst,0,M,Americas,80952.0,0
1114,2023,SE,Data Engineer,100,M,Americas,130952.0,100
1115,2023,SE,Data Engineer,100,M,Americas,77619.0,100
1116,2023,SE,Machine Learning Engineer,0,M,Americas,307905.0,0
1117,2023,SE,Machine Learning Engineer,0,M,Americas,175905.0,0
1118,2021,MI,others,0,S,Africa,28653.0,0
1119,2023,SE,Machine Learning Engineer,100,M,Americas,177143.0,100
1120,2023,SE,Machine Learning Engineer,100,M,Americas,145798.0,100
1121,2023,MI,others,100,M,Americas,180952.0,100
1122,2023,MI,others,100,M,Americas,152381.0,100
1123,2023,SE,Machine Learning Engineer,100,M,Americas,190476.0,100
1124,2023,SE,Machine Learning Engineer,100,M,Americas,142857.0,100
1125,2023,MI,others,0,M,Americas,180952.0,0
1126,2023,MI,others,0,M,Americas,174581.0,0
1127,2023,SE,Machine Learning Engineer,100,M,Americas,228571.0,100
1128,2023,SE,Machine Learning Engineer,100,M,Americas,171429.0,100
1129,2023,SE,Machine Learning Engineer,100,M,Americas,190476.0,100
1130,2023,SE,Machine Learning Engineer,100,M,Americas,142857.0,100
1131,2023,SE,others,0,M,Americas,285238.0,0
1132,2023,SE,others,0,M,Americas,233429.0,0
1133,2023,SE,Data Engineer,100,M,Americas,137143.0,100
1134,2023,SE,Data Engineer,100,M,Americas,62857.0,100
1135,2023,MI,Machine Learning Engineer,0,M,Americas,141429.0,0
1136,2023,MI,Machine Learning Engineer,0,M,Americas,120264.0,0
1137,2023,SE,others,0,M,Americas,217143.0,0
1138,2023,SE,others,0,M,Americas,114286.0,0
1139,2023,SE,others,0,M,Americas,171429.0,0
1140,2023,SE,others,0,M,Americas,85714.0,0
1141,2023,SE,Data Scientist,0,M,Americas,120476.0,0
1142,2023,SE,Data Scientist,0,M,Americas,74286.0,0
1143,2023,SE,Data Engineer,0,M,Americas,171429.0,0
1144,2023,SE,Data Engineer,0,M,Americas,152381.0,0
1145,2023,SE,others,0,M,Americas,259048.0,0
1146,2023,SE,others,0,M,Americas,161905.0,0
1147,2023,MI,Data Analyst,0,M,Americas,76190.0,0
1148,2023,MI,Data Analyst,0,M,Americas,57143.0,0
1149,2023,SE,Data Engineer,100,M,Americas,246667.0,100
1150,2023,SE,Data Engineer,100,M,Americas,139048.0,100
1151,2023,SE,Data Engineer,0,M,Americas,190476.0,0
1152,2023,SE,Data Engineer,0,M,Americas,152381.0,0
1153,2023,EX,Data Engineer,100,M,Americas,295238.0,100
1154,2023,EX,Data Engineer,100,M,Americas,227619.0,100
1155,2023,SE,Data Analyst,100,M,Americas,135238.0,100
1156,2023,SE,Data Analyst,100,M,Americas,90476.0,100
1157,2023,SE,Data Scientist,0,M,Americas,147619.0,0
1158,2023,SE,Data Scientist,0,M,Americas,132857.0,0
1159,2023,MI,Data Engineer,100,M,Americas,133333.0,100
1160,2023,MI,Data Engineer,100,M,Americas,114286.0,100
1161,2023,SE,Data Engineer,100,M,Americas,246667.0,100
1162,2023,SE,Data Engineer,100,M,Americas,139048.0,100
1163,2023,MI,Data Analyst,0,M,Europe,104163.0,0
1164,2023,MI,Data Analyst,0,M,Europe,69442.0,0
1165,2023,EN,Data Analyst,100,L,Asia,16932.0,100
1166,2023,EN,Data Scientist,100,L,Americas,18592.0,100
1167,2023,SE,others,0,M,Americas,235714.0,0
1168,2023,SE,others,0,M,Americas,164000.0,0
1169,2023,SE,Data Scientist,0,M,Americas,214286.0,0
1170,2023,SE,Data Scientist,0,M,Americas,148952.0,0
1171,2023,SE,Data Engineer,0,M,Americas,132857.0,0
1172,2023,SE,Data Engineer,0,M,Americas,104190.0,0
1173,2023,MI,Data Engineer,0,M,Americas,119048.0,0
1174,2023,MI,Data Engineer,0,M,Americas,85714.0,0
1175,2023,SE,others,100,M,Europe,102199.0,100
1176,2023,SE,others,100,M,Europe,71539.0,100
1177,2023,SE,Data Scientist,0,M,Americas,177048.0,0
1178,2023,SE,Data Scientist,0,M,Americas,123143.0,0
1179,2023,SE,Machine Learning Engineer,0,M,Americas,132857.0,0
1180,2023,SE,Machine Learning Engineer,0,M,Americas,104190.0,0
1181,2023,SE,Data Analyst,100,M,Americas,114286.0,100
1182,2023,SE,Data Analyst,100,M,Americas,71429.0,100
1183,2023,SE,Data Analyst,0,M,Americas,160952.0,0
1184,2023,SE,Data Analyst,0,M,Americas,105333.0,0
1185,2023,SE,Machine Learning Engineer,100,M,Americas,274286.0,100
1186,2023,SE,Machine Learning Engineer,100,M,Americas,133333.0,100
1187,2023,SE,Machine Learning Engineer,100,M,Americas,274286.0,100
1188,2023,SE,Machine Learning Engineer,100,M,Americas,133333.0,100
1189,2023,MI,Data Engineer,0,M,Americas,114286.0,0
1190,2023,MI,Data Engineer,0,M,Americas,85714.0,0
1191,2023,MI,others,0,M,Europe,69442.0,0
1192,2023,MI,others,0,M,Europe,57868.0,0
1193,2023,SE,Data Scientist,100,M,Americas,204810.0,100
1194,2023,SE,Data Scientist,100,M,Americas,148952.0,100
1195,2023,SE,others,100,M,Americas,188571.0,100
1196,2023,SE,others,100,M,Americas,108571.0,100
1197,2023,EN,Data Analyst,100,M,Americas,71429.0,100
1198,2023,EN,Data Analyst,100,M,Americas,57143.0,100
1199,2023,SE,Machine Learning Engineer,0,M,Americas,194762.0,0
1200,2023,SE,Machine Learning Engineer,0,M,Americas,135429.0,0
1201,2023,SE,Data Scientist,100,M,Americas,199333.0,100
1202,2023,SE,Data Scientist,100,M,Americas,173524.0,100
1203,2023,SE,others,0,M,Americas,133333.0,0
1204,2023,SE,others,0,M,Americas,114286.0,0
1205,2022,EN,Data Scientist,0,M,Americas,79812.0,0
1206,2023,MI,Machine Learning Engineer,100,M,Europe,46294.0,100
1207,2023,EN,others,100,M,Europe,114286.0,100
1208,2023,EN,others,100,M,Europe,57143.0,100
1209,2023,SE,Machine Learning Engineer,0,M,Americas,140095.0,0
1210,2023,SE,Machine Learning Engineer,0,M,Americas,86381.0,0
1211,2023,SE,Data Engineer,0,M,Americas,219048.0,0
1212,2023,SE,Data Engineer,0,M,Americas,161905.0,0
1213,2023,SE,Data Analyst,0,M,Americas,216190.0,0
1214,2023,SE,Data Analyst,0,M,Americas,102857.0,0
1215,2023,SE,Data Engineer,100,M,Americas,171429.0,100
1216,2023,SE,Data Engineer,100,M,Americas,152381.0,100
1217,2023,SE,others,100,M,Americas,171429.0,100
1218,2023,SE,others,100,M,Americas,152381.0,100
1219,2023,SE,Data Engineer,0,M,Americas,171429.0,0
1220,2023,SE,Data Engineer,0,M,Americas,123810.0,0
1221,2023,SE,Data Analyst,100,M,Europe,53143.0,100
1222,2023,SE,Data Analyst,100,M,Europe,49055.0,100
1223,2023,EN,Data Analyst,100,L,Americas,57143.0,100
1224,2023,EN,Data Analyst,50,L,Americas,47619.0,50
1225,2023,SE,Data Engineer,0,M,Americas,215905.0,0
1226,2023,SE,Data Engineer,0,M,Americas,126952.0,0
1227,2023,SE,Data Engineer,0,M,Americas,240000.0,0
1228,2023,SE,Data Engineer,0,M,Americas,122857.0,0
1229,2023,SE,others,100,L,Europe,144669.0,100
1230,2023,EN,Data Scientist,0,L,Asia,9264.0,0
1231,2023,SE,Data Analyst,0,M,Americas,76190.0,0
1232,2023,SE,Data Analyst,0,M,Americas,50000.0,0
1233,2023,SE,Data Engineer,100,M,Americas,238095.0,100
1234,2023,SE,Data Engineer,100,M,Americas,154762.0,100
1235,2023,EN,Data Analyst,100,M,Americas,80952.0,100
1236,2023,EN,Data Analyst,100,M,Americas,71429.0,100
1237,2023,SE,Data Analyst,0,M,Americas,146286.0,0
1238,2023,SE,Data Analyst,0,M,Americas,101714.0,0
1239,2023,MI,Data Analyst,0,M,Americas,157143.0,0
1240,2023,MI,Data Analyst,0,M,Americas,118095.0,0
1241,2023,SE,Data Analyst,100,M,Americas,110413.0,100
1242,2023,SE,Data Analyst,100,M,Americas,77777.0,100
1243,2023,SE,Data Engineer,0,M,Americas,159600.0,0
1244,2023,SE,Data Engineer,0,M,Americas,83790.0,0
1245,2023,SE,Data Engineer,100,M,Americas,238095.0,100
1246,2023,SE,Data Engineer,100,M,Americas,60000.0,100
1247,2023,SE,others,0,M,Europe,241667.0,0
1248,2023,SE,others,0,M,Europe,161143.0,0
1249,2023,SE,others,0,M,Europe,241667.0,0
1250,2023,SE,others,0,M,Europe,161143.0,0
1251,2023,MI,Data Scientist,0,M,Americas,161905.0,0
1252,2023,MI,Data Scientist,0,M,Americas,114286.0,0
1253,2023,SE,Data Engineer,0,M,Americas,118800.0,0
1254,2023,SE,Data Engineer,0,M,Americas,62370.0,0
1255,2023,SE,Data Engineer,100,M,Americas,203410.0,100
1256,2023,SE,Data Engineer,100,M,Americas,155833.0,100
1257,2023,EN,Data Engineer,0,L,Asia,11429.0,0
1258,2022,SE,others,100,M,Americas,352113.0,100
1259,2023,SE,Data Engineer,100,M,Europe,97089.0,100
1260,2023,MI,others,100,L,Asia,15632.0,100
1261,2023,SE,Machine Learning Engineer,0,M,Americas,209524.0,0
1262,2023,SE,Machine Learning Engineer,0,M,Americas,161905.0,0
1263,2023,EX,Data Engineer,0,M,Americas,223810.0,0
1264,2023,EX,Data Engineer,0,M,Americas,200000.0,0
1265,2023,SE,others,100,M,Americas,171429.0,100
1266,2023,SE,others,100,M,Americas,109524.0,100
1267,2023,SE,others,100,M,Americas,190476.0,100
1268,2023,SE,others,100,M,Americas,109524.0,100
1269,2023,SE,others,100,M,Americas,220238.0,100
1270,2023,SE,others,100,M,Americas,132143.0,100
1271,2023,SE,Machine Learning Engineer,0,M,Americas,270771.0,0
1272,2023,SE,Machine Learning Engineer,0,M,Americas,145800.0,0
1273,2023,SE,Data Engineer,100,M,Americas,152381.0,100
1274,2023,SE,Data Engineer,100,M,Americas,71429.0,100
1275,2023,MI,Data Analyst,0,M,Americas,119048.0,0
1276,2023,MI,Data Analyst,0,M,Americas,100000.0,0
1277,2023,MI,Data Analyst,0,M,Europe,104163.0,0
1278,2023,MI,Data Analyst,0,M,Europe,81015.0,0
1279,2023,EN,Data Analyst,0,M,Americas,52381.0,0
1280,2023,EN,Data Analyst,0,M,Americas,45714.0,0
1281,2023,EN,Data Analyst,50,M,Americas,95238.0,50
1282,2023,SE,others,0,M,Americas,215143.0,0
1283,2023,SE,others,0,M,Americas,148952.0,0
1284,2023,SE,Data Engineer,100,M,Americas,238095.0,100
1285,2023,SE,Data Engineer,100,M,Americas,154762.0,100
1286,2023,SE,Machine Learning Engineer,100,M,Americas,303143.0,100
1287,2023,SE,Machine Learning Engineer,100,M,Americas,179810.0,100
1288,2023,SE,Data Analyst,0,M,Americas,366667.0,0
1289,2023,SE,Data Analyst,0,M,Americas,57143.0,0
1290,2023,MI,Data Analyst,100,M,Americas,104762.0,100
1291,2023,MI,Data Analyst,100,M,Americas,90476.0,100
1292,2023,SE,Data Scientist,100,M,Americas,138095.0,100
1293,2023,SE,Data Scientist,100,M,Americas,128571.0,100
1294,2023,SE,Data Analyst,0,M,Americas,171600.0,0
1295,2023,SE,Data Analyst,0,M,Americas,100971.0,0
1296,2023,SE,Data Analyst,100,M,Americas,89447.0,100
1297,2023,SE,Data Analyst,100,M,Americas,49488.0,100
1298,2023,SE,Data Engineer,0,M,Americas,230353.0,0
1299,2023,SE,Data Engineer,0,M,Americas,127459.0,0
1300,2023,SE,Data Scientist,100,M,Americas,161905.0,100
1301,2023,SE,Data Scientist,100,M,Americas,85714.0,100
1302,2023,EX,Data Engineer,100,M,Americas,200870.0,100
1303,2023,EX,Data Engineer,100,M,Americas,111147.0,100
1304,2023,SE,Data Analyst,100,M,Americas,183333.0,100
1305,2023,SE,Data Analyst,100,M,Americas,133333.0,100
1306,2023,SE,Data Scientist,0,M,Americas,141977.0,0
1307,2023,SE,Data Scientist,0,M,Americas,78443.0,0
1308,2023,MI,Machine Learning Engineer,100,S,Americas,34286.0,100
1309,2023,SE,Data Scientist,0,M,Americas,166667.0,0
1310,2023,SE,Data Scientist,0,M,Americas,141667.0,0
1311,2023,SE,others,0,M,Americas,352381.0,0
1312,2023,SE,others,0,M,Americas,190476.0,0
1313,2023,SE,Data Scientist,100,M,Americas,223810.0,100
1314,2023,SE,Data Scientist,100,M,Americas,176190.0,100
1315,2023,MI,Machine Learning Engineer,0,M,Europe,115736.0,0
1316,2023,MI,Machine Learning Engineer,0,M,Europe,92589.0,0
1317,2023,SE,Data Scientist,0,M,Americas,205810.0,0
1318,2023,SE,Data Scientist,0,M,Americas,134095.0,0
1319,2023,MI,Machine Learning Engineer,0,M,Europe,138884.0,0
1320,2023,MI,Machine Learning Engineer,0,M,Europe,115736.0,0
1321,2023,SE,others,100,L,Americas,51099.0,100
1322,2023,EN,Data Scientist,50,S,Americas,104762.0,50
1323,2023,SE,Data Engineer,0,M,Americas,121905.0,0
1324,2023,SE,Data Engineer,0,M,Americas,77619.0,0
1325,2023,MI,Data Engineer,100,M,Europe,63654.0,100
1326,2023,MI,Data Engineer,100,M,Europe,60183.0,100
1327,2023,MI,Data Analyst,0,M,Europe,57868.0,0
1328,2023,MI,Data Analyst,0,M,Europe,52081.0,0
1329,2023,EX,Data Engineer,100,M,Americas,270476.0,100
1330,2023,EX,Data Engineer,100,M,Americas,224762.0,100
1331,2023,SE,others,0,M,Americas,236286.0,0
1332,2023,SE,others,0,M,Americas,138952.0,0
1333,2023,SE,others,0,M,Americas,148429.0,0
1334,2023,SE,others,0,M,Americas,97661.0,0
1335,2023,MI,Data Scientist,100,M,Americas,144200.0,100
1336,2023,MI,Data Scientist,100,M,Americas,109867.0,100
1337,2023,MI,Data Engineer,100,M,Europe,63363.0,100
1338,2023,MI,Data Engineer,100,M,Europe,56210.0,100
1339,2023,SE,others,50,M,Americas,119701.0,50
1340,2023,SE,others,50,L,Europe,95238.0,50
1341,2023,EN,Data Scientist,50,L,Asia,12159.0,50
1342,2023,SE,Data Scientist,0,M,Americas,238095.0,0
1343,2023,SE,Data Scientist,0,M,Americas,154762.0,0
1344,2023,SE,Data Scientist,0,M,Europe,176190.0,0
1345,2023,SE,Data Scientist,0,M,Europe,114524.0,0
1346,2023,EN,Data Engineer,100,L,Europe,25550.0,100
1347,2022,EN,Data Scientist,100,M,Americas,169014.0,100
1348,2023,MI,others,0,M,Americas,80952.0,0
1349,2023,MI,others,0,M,Americas,66667.0,0
1350,2023,SE,others,100,M,Americas,128571.0,100
1351,2023,SE,others,100,M,Americas,95238.0,100
1352,2023,EX,others,0,M,Americas,147619.0,0
1353,2023,EX,others,0,M,Americas,133333.0,0
1354,2023,SE,Machine Learning Engineer,0,M,Americas,194762.0,0
1355,2023,SE,Machine Learning Engineer,0,M,Americas,135429.0,0
1356,2023,SE,Data Engineer,0,M,Americas,215905.0,0
1357,2023,SE,Data Engineer,0,M,Americas,126952.0,0
1358,2023,SE,Data Scientist,100,M,Americas,214286.0,100
1359,2023,SE,Data Scientist,100,M,Americas,148952.0,100
1360,2023,SE,Data Engineer,0,M,Americas,156000.0,0
1361,2023,SE,Data Engineer,0,M,Americas,120000.0,0
1362,2023,SE,Machine Learning Engineer,0,M,Americas,156000.0,0
1363,2023,SE,Machine Learning Engineer,0,M,Americas,120000.0,0
1364,2023,SE,others,0,M,Americas,209524.0,0
1365,2023,SE,others,0,M,Americas,142857.0,0
1366,2023,SE,Data Engineer,0,M,Americas,138095.0,0
1367,2023,SE,Data Engineer,0,M,Americas,109524.0,0
1368,2023,SE,others,0,M,Americas,194762.0,0
1369,2023,SE,others,0,M,Americas,132286.0,0
1370,2023,MI,Data Engineer,0,M,Americas,154762.0,0
1371,2023,MI,Data Engineer,0,M,Americas,123810.0,0
1372,2023,SE,Data Engineer,100,M,Americas,142857.0,100
1373,2023,SE,Data Engineer,100,M,Americas,101905.0,100
1374,2023,EX,Data Engineer,0,M,Americas,166667.0,0
1375,2023,EX,Data Engineer,0,M,Americas,104762.0,0
1376,2023,SE,Data Engineer,0,M,Americas,215905.0,0
1377,2023,SE,Data Engineer,0,M,Americas,126952.0,0
1378,2023,SE,Data Engineer,0,M,Americas,240000.0,0
1379,2023,SE,Data Engineer,0,M,Americas,122857.0,0
1380,2023,SE,Machine Learning Engineer,0,M,Americas,142857.0,0
1381,2023,SE,Machine Learning Engineer,0,M,Americas,119048.0,0
1382,2023,SE,Data Engineer,0,M,Americas,240000.0,0
1383,2023,SE,Data Engineer,0,M,Americas,122857.0,0
1384,2023,SE,Data Scientist,0,M,Americas,214286.0,0
1385,2023,SE,Data Scientist,0,M,Americas,148952.0,0
1386,2022,MI,others,100,L,Asia,21596.0,100
1387,2023,MI,Machine Learning Engineer,100,L,Americas,104762.0,100
1388,2023,SE,Data Engineer,100,M,Americas,252381.0,100
1389,2023,SE,Data Engineer,100,M,Americas,174048.0,100
1390,2023,MI,Data Analyst,0,M,Americas,123810.0,0
1391,2023,MI,Data Analyst,0,M,Americas,95238.0,0
1392,2023,SE,Data Analyst,0,M,Americas,146286.0,0
1393,2023,SE,Data Analyst,0,M,Americas,101714.0,0
1394,2023,SE,Data Engineer,0,M,Americas,130952.0,0
1395,2023,SE,Data Engineer,0,M,Americas,77619.0,0
1396,2023,EX,others,0,M,Americas,299143.0,0
1397,2023,EX,others,0,M,Americas,186476.0,0
1398,2023,SE,others,0,M,Americas,195238.0,0
1399,2023,SE,others,0,M,Americas,171429.0,0
1400,2023,SE,Data Scientist,100,M,Americas,157143.0,100
1401,2023,SE,Data Scientist,100,M,Americas,137143.0,100
1402,2023,EN,others,0,M,Americas,152381.0,0
1403,2023,EN,others,0,M,Americas,95238.0,0
1404,2023,EX,Data Engineer,0,M,Americas,190476.0,0
1405,2023,EX,Data Engineer,0,M,Americas,138095.0,0
1406,2023,MI,Data Analyst,0,M,Americas,142857.0,0
1407,2023,MI,Data Analyst,0,M,Americas,95238.0,0
1408,2023,SE,others,0,M,Americas,189524.0,0
1409,2023,SE,others,0,M,Americas,106667.0,0
1410,2023,SE,Data Scientist,0,M,Americas,100000.0,0
